#{"t_start": 1768366596.4201388, "env_id": "None"}
r,l,t
-553.673495,188,2371.623349
-385.788633,156,2375.758095
-636.815168,231,2381.824822
-342.292141,128,2386.595924
-569.836411,208,2391.928605
-646.039959,208,2397.173225
-797.205744,209,2402.432671
-327.758565,138,2405.95296
-679.435277,204,2411.105263
-344.289461,134,2414.528839
-362.660595,150,2418.362881
-656.236689,214,2423.767704
-350.706656,146,2427.511244
-858.451507,214,2432.913231
-350.47604,129,2436.217183
-615.176205,197,2442.61013
-511.744127,185,2447.272482
-622.428934,211,2452.574419
-369.251392,138,2456.092479
-259.717843,132,2459.441514
-407.345269,159,2463.500691
-333.809562,156,2467.476987
-703.038406,207,2472.681968
-452.730285,158,2476.699633
-576.155856,226,2482.401785
-572.612385,216,2487.855567
-313.401372,130,2492.608405
-394.48377,156,2496.773126
-295.065205,139,2500.311047
-386.322362,169,2504.785994
-443.19316,163,2509.147808
-456.475575,177,2513.876685
-754.977012,225,2519.802579
-367.256617,146,2523.676633
-305.583377,120,2526.86202
-538.913411,181,2531.679693
-474.364756,184,2536.523131
-350.772755,133,2540.062556
-510.478684,197,2545.312345
-358.641592,146,2550.619614
-373.124907,136,2554.283082
-261.250285,130,2557.774323
-352.521287,141,2561.56406
-312.116065,139,2565.29694
-254.008469,135,2568.90779
-319.061838,125,2572.270635
-445.828427,163,2576.646644
-582.014982,176,2581.32055
-339.010389,130,2584.821115
-397.330259,166,2589.251602
-345.85761,167,2593.707015
-379.297232,151,2597.752715
-524.665291,150,2601.785153
-347.431718,115,2606.274177
-323.349623,111,2609.257752
-364.588734,126,2612.649101
-443.472355,166,2617.1035
-276.420331,128,2620.544222
-328.640563,131,2624.085747
-366.611002,137,2627.770741
-301.021703,131,2631.28652
-399.390412,141,2635.104724
-425.918033,140,2638.859728
-512.198318,147,2642.795701
-481.592622,188,2647.784915
-340.196117,127,2651.185609
-253.299548,115,2654.292447
-325.384244,127,2657.70633
-324.93968,119,2662.303112
-560.743699,182,2667.110008
-299.287276,119,2670.287301
-338.465069,128,2673.700772
-466.828109,157,2677.8655
-397.131574,137,2681.515522
-300.194915,120,2684.73328
-363.328443,141,2688.511702
-383.285359,141,2692.262421
-394.921582,147,2696.160728
-348.182619,123,2699.442519
-334.044024,136,2703.04947
-228.81481,113,2706.079984
-314.69646,116,2709.182598
-338.246137,119,2712.361038
-284.19231,133,2717.305935
-440.258888,127,2720.691043
-329.90201,115,2723.789897
-360.828912,122,2727.056937
-293.684449,126,2730.421204
-239.265388,110,2733.365168
-456.728272,133,2736.915798
-655.990015,169,2741.394385
-251.594642,104,2744.188659
-815.383119,172,2748.718813
-510.546947,133,2752.272741
-300.840818,128,2755.69695
-478.344422,146,2759.614668
-345.554919,124,2762.937943
-300.162713,134,2766.520662
-368.744703,128,2769.953929
-673.863397,153,2775.463073
-321.921536,104,2778.267143
-564.443186,140,2781.9954
-253.655921,103,2784.763866
-416.696412,121,2788.019063
-373.164599,118,2791.187399
-459.341238,171,2795.728298
-281.334196,128,2799.14098
-335.26267,117,2802.273889
-268.522801,109,2805.199591
-260.530368,118,2808.362207
-440.253373,179,2813.119354
-535.120493,140,2816.857913
-781.073418,201,2822.153933
