#{"t_start": 1768318975.2690802, "env_id": "None"}
r,l,t
-227.542748,118,1845.545945
-194.432673,97,1848.058237
-170.134868,99,1850.593112
-215.267702,105,1853.306469
-231.368699,104,1855.957255
-230.015576,122,1859.086479
-228.359913,117,1862.045679
-208.305407,114,1864.959371
-224.971519,108,1867.734317
-206.257198,110,1870.549855
-211.248673,118,1873.582226
-197.715506,110,1876.385118
-196.754493,102,1878.993628
-250.42899,119,1882.016526
-189.911517,117,1886.404458
-282.423627,143,1890.041282
-186.665323,104,1892.68889
-250.766915,116,1895.638787
-203.977677,104,1898.286393
-199.005792,104,1900.93151
-189.761925,110,1903.722847
-231.865758,118,1906.757062
-185.635354,104,1909.411018
-206.760341,110,1912.218239
-301.765002,154,1916.107191
-218.354493,118,1919.103203
-193.601569,110,1921.934166
-277.974227,137,1925.37279
-179.365048,100,1927.920287
-233.179358,119,1930.947521
-262.803118,155,1934.863059
-172.649954,102,1937.465841
-183.623926,92,1941.227148
-156.794619,94,1943.626338
-224.688093,137,1947.076988
-262.165637,136,1950.493851
-217.611525,117,1953.451437
-221.606263,122,1956.562542
-161.394008,95,1958.998701
-158.088081,92,1961.33588
-183.051641,102,1963.948239
-164.086822,98,1966.444525
-153.120103,96,1968.888504
-215.340721,119,1971.903615
-178.279066,99,1974.454171
-190.392235,100,1977.005654
-175.633158,104,1979.645096
-165.868025,102,1982.240638
-274.855691,144,1985.85237
-147.811136,99,1988.386338
-175.503119,104,1991.021868
-174.334004,99,1994.987522
-182.681935,94,1997.418903
-198.431824,99,1999.958159
-169.369465,104,2002.645419
-201.505097,104,2005.315155
-162.704431,94,2007.733103
-192.058702,113,2010.62975
-191.386203,106,2013.367589
-190.434789,107,2016.131682
-215.848482,124,2019.374835
-192.744334,102,2021.992743
-210.263828,138,2025.590564
-183.519227,102,2028.213566
-180.272687,102,2030.872555
-211.754502,146,2034.653745
-185.198955,107,2037.398085
-235.515504,103,2040.081985
-213.961073,116,2043.086117
-160.476191,98,2047.048089
-196.116643,116,2050.046091
-171.295092,129,2053.401172
-165.864208,118,2056.462199
-69.140514,104,2059.193938
-140.518732,90,2061.533352
-175.632569,98,2064.087315
-160.278795,94,2066.521463
-160.827866,130,2069.901342
-169.910331,106,2072.659955
-144.60108,96,2075.144044
-84.876703,125,2078.399361
-183.390954,104,2081.090253
-225.380499,109,2083.943487
-66.120394,112,2086.861673
-161.991336,103,2089.515316
-163.316017,90,2091.831747
-237.440338,134,2095.256326
-178.355542,100,2097.845125
-174.492606,102,2101.895015
-191.069755,112,2104.780847
-166.260569,90,2107.093623
-174.047803,109,2109.901067
-163.669726,96,2112.35808
-157.810962,101,2114.952913
-196.242316,114,2117.908431
-162.324326,94,2120.341518
-194.253158,104,2123.017797
-176.04329,92,2125.391249
-163.869332,98,2127.921268
-193.278658,106,2130.668388
-159.54485,109,2133.463397
-179.134016,111,2136.326976
-181.799848,124,2139.543966
-147.776353,92,2141.902381
-67.204228,116,2144.918368
-179.233602,94,2147.356989
-175.92401,91,2149.683586
-211.05862,101,2152.307617
-195.52757,98,2156.259387
-144.632363,90,2158.577127
-176.332016,100,2161.142801
-81.622786,108,2163.936004
-149.245233,94,2166.352516
-96.641109,120,2169.470998
-145.976867,95,2171.91362
-55.84425,106,2174.660717
-152.712572,110,2177.496951
-168.66305,102,2180.100861
-148.082581,101,2182.684474
-194.873117,106,2185.414124
-139.13753,90,2187.720076
-142.902484,92,2190.082547
-168.89827,90,2192.385142
-156.522142,91,2194.732375
-186.8338,94,2197.148947
-151.180615,99,2199.700959
-210.906807,115,2202.667258
-168.46261,95,2205.092998
-169.952271,99,2207.613501
-157.533226,99,2211.559787
-152.786551,97,2214.057039
-151.234432,95,2216.49228
-168.665927,90,2218.788934
-169.947205,90,2221.093323
-180.991922,100,2223.658546
-66.235953,107,2226.437254
-156.24474,101,2229.026929
-176.342952,116,2232.02525
-153.203057,90,2234.332349
-152.060344,116,2237.323426
-46.298689,118,2240.369568
-166.939747,143,2244.054471
-165.281473,128,2247.354168
-157.094189,114,2250.287971
-166.508322,92,2252.642488
-163.487376,90,2254.936458
-62.709189,111,2257.798438
-175.527188,122,2260.947626
-212.070539,138,2265.924456
-172.127134,110,2268.780497
-39.431975,98,2271.356879
-171.390424,114,2274.328682
-176.64759,92,2276.702947
-65.95652,122,2279.877384
-172.935805,100,2282.480354
-179.241733,86,2284.706031
-160.140443,93,2287.143625
-51.469312,116,2290.162852
-168.65959,106,2292.912973
-141.353817,106,2295.686925
-54.389279,105,2298.423407
-46.386135,103,2301.125347
-153.413416,96,2303.607215
-51.957681,100,2306.226158
-170.532293,100,2308.815217
-55.761919,100,2311.437784
-158.126499,88,2313.737711
-164.98338,110,2316.62375
-80.107641,102,2320.685858
-53.492991,116,2323.713012
-57.145182,109,2326.57271
-154.232865,114,2329.551862
-172.410971,129,2332.917743
-172.460228,94,2335.384579
-55.129644,111,2338.284715
-55.15727,99,2340.879502
-174.382781,126,2344.173362
-149.009445,93,2346.608358
-153.389678,95,2349.087043
-189.380024,94,2351.510416
-71.499706,119,2354.619992
-50.622518,102,2357.290625
-49.609471,101,2359.945501
-55.990543,122,2363.098958
-138.406738,91,2365.46379
-139.900399,89,2367.757755
-162.542672,94,2370.184591
-39.548647,105,2374.186068
-67.328217,120,2377.323675
-43.120142,105,2380.084968
-66.606276,106,2382.957617
-138.414696,93,2385.485434
-52.801206,104,2388.309808
-162.99188,87,2390.678345
-161.729017,115,2393.798824
-162.412035,87,2396.166478
-57.442815,107,2399.074858
-58.344431,112,2402.114426
-95.034873,113,2405.180233
-46.59409,102,2407.938823
-187.689975,97,2410.58558
-63.66761,121,2413.885448
-164.857693,93,2416.409928
-75.620198,114,2419.501456
-154.849569,88,2421.897232
-48.429954,111,2424.899065
-181.501301,143,2430.203597
-52.790383,102,2432.994848
-189.492382,155,2437.197098
-164.492297,108,2440.157908
-154.649419,115,2443.31959
-56.087942,110,2446.326792
-169.397714,91,2448.692946
-181.275439,111,2451.569839
-67.830874,107,2454.335801
-225.170696,108,2457.136446
-69.332926,113,2460.053244
-82.395359,114,2463.012161
-152.873747,95,2465.471618
-62.633352,108,2468.354068
-60.937742,108,2471.279032
-50.657676,100,2473.983068
-52.704139,110,2476.960665
-165.036426,121,2480.241834
-74.41899,123,2483.557653
-77.56956,115,2488.001093
-175.337685,92,2490.502678
-79.359519,134,2494.132085
-144.67481,97,2496.761943
-170.381131,110,2499.745234
-54.229326,102,2502.513056
-77.384668,112,2505.551086
-147.126687,111,2508.559556
-65.702989,100,2511.288868
-203.90421,93,2513.811735
-161.693249,117,2516.993456
-81.397367,126,2520.423794
-72.05994,107,2523.331718
-40.639478,103,2526.131412
-204.621908,122,2529.478952
-73.083181,104,2532.310913
-169.382912,130,2535.845129
-48.364023,107,2538.749072
