#{"t_start": 1767852628.9260564, "env_id": "None"}
r,l,t
-49.85134,99,1552.418323
-46.417042,100,1557.572095
-47.13248,99,1562.676364
-40.26744,99,1567.780731
-42.934544,100,1572.934958
-45.957174,99,1578.039255
-40.758089,101,1583.243572
-43.298205,99,1588.347866
-43.942409,101,1593.552229
-52.512652,100,1598.706566
-35.877087,100,1603.860863
-45.19628,99,1608.965178
-37.283105,100,1614.11946
-56.927242,133,1620.925208
-40.675819,101,1626.129895
-45.291517,101,1631.333886
-31.50912,98,1636.388165
-44.327272,98,1641.442409
-157.643711,120,1647.58083
-46.729189,99,1652.685139
-40.660095,99,1657.789396
-38.505313,99,1662.893684
-38.155253,101,1668.098035
-51.610451,99,1673.20312
-42.781898,99,1678.30659
-38.79161,99,1683.410876
-50.275136,99,1688.515163
-58.365384,107,1694.020251
-53.570876,99,1699.124466
-55.302143,100,1704.278492
-45.548857,100,1709.432698
-30.849967,99,1714.53713
-48.907692,100,1719.691549
-45.138128,99,1724.795567
-41.444094,98,1729.849918
-157.215189,114,1735.704756
-29.302272,98,1740.759663
-51.236565,98,1745.813344
-46.61383,98,1750.86753
-35.444494,98,1755.905123
-32.866988,97,1760.909282
-52.161985,99,1766.01361
-34.731148,99,1771.117856
-36.832022,97,1776.122262
-28.386678,97,1781.126277
-39.750485,99,1786.230796
-46.653177,99,1791.334742
-51.945834,99,1796.439522
-35.414491,105,1801.843493
-27.9673,98,1806.898312
-150.293547,120,1813.052907
-50.273485,98,1818.107183
-47.206306,98,1823.161645
-43.778008,100,1828.315724
-39.763958,100,1833.470108
-39.174532,100,1838.624333
-28.205336,99,1843.728928
-42.793057,98,1848.782876
-37.768174,98,1853.837123
-34.124169,99,1858.941462
-30.974121,100,1864.09572
-50.844824,98,1869.149987
-56.360235,100,1874.304312
-29.888409,99,1879.408557
-50.824063,99,1884.512817
-45.939036,100,1889.667179
-45.294843,100,1894.821482
-37.322591,100,1899.975866
-41.597995,101,1905.18025
-48.399787,99,1910.284534
-41.221179,100,1915.438758
-51.446623,100,1920.593071
-44.964641,99,1925.697361
-35.117468,99,1930.801662
-32.467716,99,1935.905926
-29.829468,99,1941.010285
-33.624552,100,1946.164537
-30.501847,99,1951.268877
-33.480391,99,1956.373102
-53.842991,101,1961.577467
-29.871376,99,1966.68173
-42.560236,99,1971.786099
-32.67023,100,1976.940332
-54.809607,99,1982.04462
-47.95807,99,1987.148926
-32.51674,98,1992.203087
-33.226744,100,1997.357435
-34.161782,99,2002.461699
-32.138243,100,2007.616102
-44.156213,99,2012.720315
-43.356336,99,2017.824562
-32.846586,98,2022.878844
-33.330751,99,2027.983095
-38.945448,98,2033.037339
-49.51473,99,2038.14163
-42.339006,99,2043.246085
-50.594398,100,2048.400201
-44.344416,99,2053.504424
-40.411356,99,2058.60872
-33.906,99,2063.713335
-34.959785,99,2068.817324
-37.561668,100,2073.971744
-132.129034,99,2079.075954
-44.6449,102,2084.330756
-48.281288,102,2089.5851
-35.888758,99,2094.689028
-35.510116,99,2099.793367
-34.77051,101,2104.997707
-39.685626,101,2110.202077
-34.949601,98,2115.256272
-38.654691,101,2120.460658
-31.468113,98,2125.515163
-133.075506,98,2130.569122
-39.512278,99,2135.67337
-39.372194,110,2141.328168
-43.01571,101,2146.532509
-40.715113,100,2151.686817
-45.144794,100,2156.84116
-38.722621,100,2161.995474
-49.872719,99,2167.099734
-34.85928,101,2172.304093
-67.76512,123,2178.60937
-49.574807,99,2183.713923
-49.517218,99,2188.818218
-149.647978,122,2195.073199
-51.190316,100,2200.227507
-53.568108,100,2205.381855
-34.580116,99,2210.486099
-42.939757,101,2215.690888
-33.536983,100,2220.844806
-42.756134,101,2226.050436
-57.207466,100,2231.203457
-44.321656,101,2236.39115
-39.75693,100,2241.54546
-55.02267,99,2246.649749
-32.014022,100,2251.804103
-38.834341,101,2257.008753
-32.108185,99,2262.112994
-50.896733,101,2267.31708
-41.569349,99,2272.421402
-41.284077,100,2277.575652
-35.461423,99,2282.679956
-40.519367,100,2287.83446
-49.018859,100,2292.988598
-40.164273,98,2298.026495
-41.118773,100,2303.180485
-40.871373,101,2308.384845
-54.500444,100,2313.539712
-40.533441,100,2318.693885
-34.911261,100,2323.847845
-39.842762,98,2328.902077
-44.190509,100,2334.056366
-48.747411,99,2339.161057
-45.794572,100,2344.314929
-31.460832,99,2349.419377
-35.534485,100,2354.573553
-42.840678,99,2359.677794
-41.005084,101,2364.882363
-39.839595,99,2369.986522
-34.269015,98,2375.040817
-33.03284,99,2380.145445
-43.908548,99,2385.249326
-31.470126,100,2390.403581
-37.039947,100,2395.558818
-40.386335,100,2400.712208
-35.935816,99,2405.816539
-47.910016,100,2410.971046
-42.7499,99,2416.07511
-36.752401,101,2421.279471
-38.587838,100,2426.433789
-42.847532,98,2431.488523
-34.311993,100,2436.642645
-35.53589,99,2441.747019
-46.733554,99,2446.850878
-43.811455,100,2452.005986
-37.445514,102,2457.259636
-37.671749,99,2462.363915
-41.458747,101,2467.568323
-30.024236,98,2472.60577
-40.738282,98,2477.660005
-34.765233,100,2482.797669
-45.042606,98,2487.836119
-35.786419,99,2492.93958
-35.447791,100,2498.093844
-48.823541,99,2503.198121
-33.409109,99,2508.302514
-35.109888,99,2513.390158
-51.279684,97,2518.394564
-30.83387,99,2523.498707
-44.325105,99,2528.586486
-51.573073,99,2533.690967
