#{"t_start": 1768332712.6886976, "env_id": "None"}
r,l,t
-82.878807,126,1563.230983
-234.607611,133,1566.591482
-215.127613,119,1569.59042
-208.50686,126,1572.758241
-169.886326,109,1575.508284
-265.481132,127,1578.701778
-201.014095,129,1581.957891
-193.975385,108,1584.708488
-223.402825,122,1587.780985
-191.714165,116,1590.71495
-212.751542,115,1595.06598
-212.472918,117,1598.185785
-201.067429,115,1601.247017
-214.192953,115,1604.311945
-165.747683,112,1607.304464
-214.995497,147,1611.234597
-169.290951,105,1614.043028
-218.612254,123,1617.320578
-99.341972,119,1620.51325
-183.620985,99,1623.158141
-178.703255,110,1626.103655
-199.522795,115,1629.175803
-166.864929,105,1631.974285
-172.81955,103,1634.725592
-76.879365,128,1638.151914
-170.234313,101,1640.845438
-156.841158,103,1643.602608
-233.671034,153,1647.69207
-194.012955,128,1652.44513
-179.785061,130,1655.954636
-158.718752,102,1658.70767
-176.725849,111,1661.702979
-196.081127,127,1665.153345
-202.596189,175,1669.88046
-173.179698,127,1673.307976
-68.4697,98,1675.975298
-104.438999,126,1679.392518
-185.01745,107,1682.277427
-198.686421,122,1685.579832
-239.548239,122,1688.871046
-183.481819,103,1691.646934
-196.652973,105,1694.486658
-105.018869,126,1697.906194
-202.926724,143,1701.779419
-107.765237,127,1705.220575
-113.584493,120,1709.897835
-194.560264,98,1712.523781
-183.203124,105,1715.339468
-224.597873,108,1718.24639
-156.447714,97,1720.866721
-158.796889,99,1723.526936
-187.809312,105,1726.350813
-193.877469,101,1729.081434
-80.270171,124,1732.409285
-183.397526,97,1735.019399
-296.045572,134,1738.637795
-78.223904,114,1741.716559
-173.539137,123,1745.024958
-88.633273,114,1748.090409
-160.725587,102,1750.833256
-176.5044,111,1753.814386
-231.375495,100,1756.511306
-163.565141,97,1759.130879
-195.971177,99,1761.794507
-63.666106,110,1766.164474
-174.203482,105,1768.956007
-168.127144,113,1771.961707
-82.206744,106,1774.793455
-71.752595,110,1777.726943
-182.665613,111,1780.686363
-171.676133,108,1783.566862
-81.328169,128,1786.980933
-190.544333,154,1791.062324
-80.332896,110,1793.992797
-68.693495,116,1797.080922
-146.167377,95,1799.605713
-156.288464,101,1802.292234
-214.06199,113,1805.309859
-181.141532,97,1807.876393
-154.976793,97,1810.452401
-196.684045,111,1813.408007
-100.762265,114,1816.449627
-70.329209,119,1821.06684
-178.020061,107,1823.931626
-67.933258,111,1826.905907
-182.123814,109,1829.82556
-167.300505,103,1832.583879
-66.671991,108,1835.479224
-62.841993,116,1838.579275
-180.671689,111,1841.538032
-166.942251,101,1844.240539
-188.257791,126,1847.614429
-91.839204,106,1850.460837
-180.967083,101,1853.156327
-69.866381,110,1856.101345
-160.090133,121,1859.33041
-164.278462,107,1862.195458
-170.607824,111,1865.157975
-87.563351,128,1868.579154
-52.789217,115,1871.666994
-156.914974,116,1874.771342
-181.393331,99,1878.861301
-54.009637,109,1881.790686
-159.179175,114,1884.849664
-61.969754,113,1887.87301
-65.489553,116,1890.991384
-186.279673,102,1893.713119
-200.855599,123,1897.0066
-153.518043,95,1899.55822
-70.826914,106,1902.404862
-204.535216,165,1906.815596
-51.093908,104,1909.602055
-159.922495,95,1912.151418
-148.954647,119,1915.357742
-82.0676,124,1918.686669
-156.25673,97,1921.278853
-114.171079,124,1924.598313
-62.41561,104,1927.389309
-76.60877,124,1930.708719
-61.730088,108,1935.043853
-69.230077,110,1937.979132
-48.554073,114,1941.025398
-170.531947,100,1943.693595
-59.216199,114,1946.738645
-181.856977,112,1949.723615
-51.182839,114,1952.768451
-174.89581,128,1956.185611
-176.604134,118,1959.33487
-52.047798,118,1962.482454
-156.344497,93,1964.953472
-138.228751,94,1967.463917
-142.829512,96,1970.027041
-50.667614,104,1972.80508
-140.80837,94,1975.316145
-59.947058,113,1978.332223
-82.04397,102,1981.067065
-168.25968,98,1983.677401
-79.844949,115,1986.749254
-66.945831,105,1990.9948
-67.756308,113,1994.01612
-178.593276,106,1996.845606
-95.437379,119,2000.025815
-171.955493,111,2003.004653
-73.352526,103,2005.768351
-64.840801,104,2008.550744
-42.930608,107,2011.416723
-63.397795,119,2014.597451
-162.584222,116,2017.712769
-45.238843,104,2020.496049
-160.530381,99,2023.149058
-150.429616,105,2025.968061
-62.108779,110,2028.904879
-43.188469,99,2031.562542
-60.97348,100,2034.244396
-50.174787,118,2037.409163
-183.166436,136,2041.054404
-63.151714,104,2043.83918
-150.903126,107,2048.153516
-157.061478,114,2051.216012
-63.121982,109,2054.144743
-79.325683,110,2057.102463
-164.803096,155,2061.263284
-135.384447,92,2063.731149
-44.810104,103,2066.499885
-62.289542,109,2069.432813
-146.404646,114,2072.496758
-154.692059,97,2075.098078
-190.148465,119,2078.299977
-61.281363,108,2081.204482
-40.282145,99,2083.869504
-62.657933,107,2086.752078
-166.503061,111,2089.730919
-54.632623,118,2092.908492
-40.140686,103,2095.680883
-38.60887,102,2098.419847
-148.235939,93,2102.318789
-50.132989,99,2104.994809
-169.345792,98,2107.647591
-162.693809,132,2111.195993
-151.667891,98,2113.84523
-82.285763,115,2116.957637
-76.545409,106,2119.819795
-61.386094,111,2122.829334
-168.63215,111,2125.830775
-40.006469,108,2128.752894
-155.624486,116,2131.883164
-172.901518,119,2135.09962
-61.620474,112,2138.131623
-47.297989,106,2140.998906
-48.863008,113,2144.051278
-49.533891,99,2146.747491
-40.348358,98,2149.390313
-40.34574,107,2152.283561
-85.069716,129,2155.765958
-51.450106,104,2159.991663
-55.959107,102,2162.722464
-166.911975,115,2165.794056
-68.341164,113,2168.823345
-73.672189,113,2171.846845
-136.827342,94,2174.357213
-80.399851,118,2177.510092
-52.764049,104,2180.288673
-78.393729,109,2183.210193
-136.515552,88,2185.565092
-165.932018,107,2188.436053
-54.358617,116,2191.539292
-202.193308,101,2194.242575
-53.990007,120,2197.454148
-61.016885,112,2200.454393
-144.844802,95,2202.999452
-145.240403,97,2205.589355
-61.816576,107,2208.461974
-167.580795,99,2211.109668
-78.350717,117,2215.686922
-78.214243,113,2218.739895
-52.416765,103,2221.523058
-137.543784,93,2224.027356
-50.285856,100,2226.72599
-54.414644,104,2229.533616
-47.499301,102,2232.292923
-46.362972,102,2235.045875
-157.029943,97,2237.669054
-60.7338,119,2240.881615
-157.589241,95,2243.444723
-165.95406,123,2246.764151
-64.231801,108,2249.682527
-170.85202,129,2253.165276
-147.33221,107,2256.051805
-64.080654,104,2258.872262
-140.191382,95,2261.430788
-68.807232,110,2264.407179
-53.969855,110,2267.365168
-76.932347,112,2271.823121
-56.686195,103,2274.589968
-50.509002,100,2277.280117
-147.279021,109,2280.204996
-67.001183,108,2283.107713
-43.945963,100,2285.792663
-60.548702,99,2288.456223
-56.42538,115,2291.542201
-39.169354,99,2294.201791
-49.459522,106,2297.048193
-156.664712,116,2300.1626
-161.628607,106,2303.00592
-59.862697,107,2305.872773
-38.379198,98,2308.502753
-81.282107,108,2311.397853
-55.481492,100,2314.079864
-47.691142,102,2316.817106
-44.052666,94,2319.348929
-141.348244,105,2322.162315
-49.762683,100,2324.845716
-61.813253,111,2329.165811
-83.217119,110,2331.964671
-150.691199,117,2334.952408
-60.392166,101,2337.534211
-49.424691,95,2339.960646
-58.430452,105,2342.643314
-31.577842,95,2345.068465
-67.182794,112,2347.927055
-164.653109,111,2350.756222
-67.030619,109,2353.542863
-50.627548,99,2356.073881
-49.421522,106,2358.789538
-58.305921,101,2361.370911
-38.463696,95,2363.80161
-48.984821,102,2366.404886
-48.623303,106,2369.112949
