#{"t_start": 1767814088.150325, "env_id": "None"}
r,l,t
-182.156357,93,3207.60545
-170.457243,97,3212.609631
-214.210265,102,3217.86405
-156.47353,94,3222.718107
-176.25329,95,3227.622285
-181.478866,97,3232.626418
-160.049847,93,3237.430491
-161.367367,94,3242.284509
-197.352848,99,3247.388779
-179.540497,97,3252.392977
-194.082483,99,3257.49728
-171.136685,93,3262.301282
-218.12235,101,3267.505642
-173.340592,97,3272.509821
-183.525212,93,3277.313957
-203.122861,102,3282.568285
-239.209757,112,3288.323141
-160.16117,94,3293.177158
-234.143337,125,3299.582523
-227.30101,120,3305.737754
-233.900561,115,3311.642978
-238.226858,119,3317.748308
-255.132196,135,3324.653526
-213.350949,113,3330.458381
-198.367935,115,3336.36338
-216.02218,108,3341.917999
-196.203504,114,3347.772918
-214.82619,120,3353.928064
-218.761139,113,3359.732933
-219.100419,117,3365.738322
-270.213292,144,3373.094166
-287.617646,166,3381.551355
-205.78739,114,3387.406184
-905.998193,500,3412.577229
-953.33489,500,3437.748373
-943.015804,500,3462.919733
-959.075055,500,3488.090575
-952.787416,500,3513.26191
-948.940498,500,3538.432705
-915.342597,500,3563.603793
-955.229963,500,3588.775188
-163.458919,99,3593.879241
-155.519298,102,3599.133563
-255.841809,100,3604.287906
-187.872942,114,3610.143423
-211.786634,122,3616.398066
-198.479855,111,3622.102875
-168.865128,104,3627.45733
-183.880217,100,3632.611727
-172.249408,105,3638.016194
-167.649241,105,3643.420684
-191.241022,107,3648.925305
-173.91522,112,3654.680157
-266.095376,113,3660.485013
-179.508917,106,3665.939759
-181.107202,100,3671.094041
-159.434465,98,3676.148123
-156.415401,104,3681.50285
-172.958463,105,3686.907256
-177.076283,105,3692.311793
-174.946591,106,3697.766378
-228.77101,108,3703.321102
-152.886922,95,3708.2251
-222.391656,97,3713.229302
-273.171738,111,3718.934066
-184.549021,110,3724.588832
-176.922881,108,3730.126818
-536.972567,224,3741.486233
-174.231131,99,3746.590546
-173.403741,100,3751.744851
-1340.433387,500,3776.91589
-154.950949,97,3781.920209
-364.122217,211,3792.62908
-186.033031,100,3797.783412
-170.377391,97,3802.787682
-153.698639,97,3807.791775
-251.890288,127,3814.297276
-228.745974,115,3820.202311
-182.13824,104,3825.556706
-454.643097,293,3840.369132
-247.477001,135,3847.274914
-269.878786,182,3856.532647
-213.846588,113,3862.337518
-189.778561,108,3867.892153
-168.781058,102,3873.146636
-211.860228,104,3878.501059
-208.419073,101,3883.705411
-179.93835,102,3888.959815
-204.747253,108,3894.514486
-211.639633,104,3899.868958
-185.691613,103,3905.173426
-214.922626,102,3910.427788
-211.987669,109,3916.032785
-208.276531,111,3921.737637
-215.933596,105,3927.141822
-180.7703,103,3932.446278
-197.011046,100,3937.600573
-210.642362,102,3942.855001
-178.104277,102,3948.109375
-155.611606,98,3953.163778
-191.643987,99,3958.268007
-208.776816,118,3964.323065
-181.612537,107,3969.827613
-167.833466,98,3974.881862
-169.130745,100,3980.036165
-194.878499,100,3985.190479
-180.114862,99,3990.294806
-193.135354,97,3995.298999
-175.927703,97,4000.303463
-173.46815,96,4005.257318
-192.810471,97,4010.261507
-176.086388,98,4015.315723
-170.86783,97,4020.319942
-186.704489,96,4025.274076
-176.976168,96,4030.228263
-168.885914,95,4035.115688
-163.610234,97,4040.119859
-170.8032,101,4045.324193
-187.897556,97,4050.328467
-157.182369,97,4055.332639
-172.547752,95,4060.23673
-166.269592,95,4065.140825
-168.005518,99,4070.246098
-182.763555,94,4075.099228
-175.119989,98,4080.153463
-160.966997,96,4085.107571
-166.716523,95,4090.011653
-181.05518,93,4094.815693
-154.840513,98,4099.869936
-182.151087,95,4104.774055
-183.715296,98,4109.828307
-175.042829,97,4114.832479
-161.723436,93,4119.636498
-172.291594,99,4124.740818
-151.116483,95,4129.645085
-165.573671,95,4134.548944
-177.007344,96,4139.503444
-160.276575,95,4144.407205
-177.435495,94,4149.261371
-147.541483,94,4154.115419
-145.585192,94,4158.969727
-169.012292,96,4163.923757
-149.969868,95,4168.827731
-191.417455,100,4173.982112
-150.961523,94,4178.836185
-161.879536,95,4183.740265
-184.605731,96,4188.694537
-146.291218,93,4193.498595
-174.961401,96,4198.452594
-185.833478,98,4203.507163
-172.947322,97,4208.511079
-185.708893,94,4213.365068
-201.717167,98,4218.419466
-174.400904,95,4223.323444
-183.277356,95,4228.227591
-173.528807,98,4233.281762
-150.813643,96,4238.236565
-141.399944,95,4243.14003
-175.328857,94,4247.994411
-151.255442,96,4252.94836
-171.159705,96,4257.903462
-190.095931,95,4262.806513
-195.53872,97,4267.810736
-170.278165,95,4272.715004
-168.030775,95,4277.619184
-162.608136,95,4282.523018
-195.128136,93,4287.327401
-160.71123,94,4292.181168
-168.016574,96,4297.135324
-191.597008,95,4302.03958
-184.283543,94,4306.893469
-162.059151,95,4311.797585
-174.067489,98,4316.851855
-156.412385,96,4321.806028
-161.395429,96,4326.760103
-164.968674,95,4331.664236
-168.701821,97,4336.668687
-149.292656,97,4341.673081
-153.962659,95,4346.57674
-168.10585,96,4351.530873
-173.726468,95,4356.435046
-176.518576,99,4361.539268
-185.715116,98,4366.593591
-151.779156,95,4371.497627
-242.378632,108,4377.052328
-145.61866,96,4382.006431
-274.924544,121,4388.211652
-156.625565,96,4393.1658
-152.666496,98,4398.220005
-161.288149,97,4403.224206
-158.563237,95,4408.128412
-156.656793,94,4412.982399
-182.704251,95,4417.886503
-184.892553,97,4422.890695
-165.620116,99,4427.994957
-172.211672,96,4432.949093
-169.31936,98,4438.003429
-419.82459,180,4447.161024
-1319.468554,500,4472.332194
-175.59309,97,4477.336379
-176.125207,96,4482.290565
-1120.208302,454,4505.15974
-159.47477,94,4510.014086
-638.748312,265,4523.425058
-173.683645,97,4528.429232
-178.988706,94,4533.283458
-155.42007,95,4538.187349
-179.782594,96,4543.141956
-1329.212975,500,4568.312596
-162.739262,95,4573.217001
-174.435556,93,4578.020725
-182.601205,100,4583.175056
-160.195653,96,4588.112522
-183.781369,100,4593.266843
-178.317842,96,4598.221078
-158.254796,94,4603.07528
-174.019039,94,4607.929157
-234.215272,107,4613.417153
-151.851219,96,4618.37156
-223.594419,99,4623.475484
-152.209726,94,4628.329573
-259.408588,110,4633.967623
-227.848563,101,4639.172046
-146.126572,92,4643.926047
-175.812486,97,4648.930196
-150.453263,93,4653.734157
-169.783873,94,4658.588245
-219.174516,95,4663.492434
-169.287571,95,4668.396492
-151.98865,95,4673.300591
-163.058767,97,4678.304744
-143.748865,92,4683.058856
-169.82521,94,4687.912889
-178.44385,99,4693.017111
-149.920233,95,4697.921308
-166.690389,93,4702.725253
-221.768539,96,4707.679403
-148.853173,94,4712.533486
-224.773613,96,4717.487594
-138.175735,95,4722.392166
-143.175821,94,4727.245791
-172.853241,99,4732.350102
-203.358364,101,4737.554441
-209.423981,93,4742.358689
-177.395823,96,4747.312915
-168.052102,95,4752.216733
-145.736649,92,4756.970967
-209.523855,96,4761.924857
-150.261423,93,4766.729465
-219.046373,96,4771.683064
-167.117258,93,4776.487542
-170.998523,96,4781.441232
-149.868284,92,4786.195286
-175.266689,96,4791.149467
-173.988126,96,4796.103532
-158.13236,93,4800.907618
-155.023817,94,4805.761604
-135.654859,94,4810.61569
-155.733054,93,4815.420114
-171.67655,93,4820.223807
-144.912836,97,4825.227958
-190.304574,94,4830.081999
-134.65149,95,4834.986137
-167.070004,96,4839.940571
-158.773257,96,4844.894433
-135.830088,95,4849.798578
-155.136166,96,4854.75273
-139.582172,94,4859.606733
-148.593209,94,4864.460845
-142.324356,94,4869.315227
-152.166849,95,4874.219025
-144.150029,93,4879.023036
-163.511358,95,4883.927189
-142.224588,93,4888.7311
-167.453254,95,4893.635318
-136.19255,94,4898.489368
-164.752384,95,4903.393455
-146.403219,93,4908.197758
-153.08282,95,4913.10175
-143.568452,95,4918.005726
-170.637482,98,4923.059963
-165.976583,96,4928.014069
-139.85152,94,4932.868119
-155.613317,94,4937.722224
-166.728695,96,4942.676464
-170.337716,93,4947.480387
-177.88818,94,4952.334545
-150.938444,93,4957.138524
-156.748704,94,4961.992581
-148.952812,94,4966.846877
-177.600086,93,4971.651077
-147.966711,95,4976.555096
-184.130268,94,4981.408864
-143.127956,94,4986.262935
-160.140989,94,4991.116997
-150.421743,93,4995.921382
-152.427561,93,5000.725032
-144.298139,93,5005.529042
-141.585698,92,5010.283147
-158.736156,94,5015.137136
-179.655409,94,5019.991174
-180.330836,92,5024.745163
-158.328193,95,5029.649551
-155.367305,96,5034.603431
-161.461831,94,5039.457862
-157.484264,93,5044.261888
-149.002341,93,5049.066006
-149.83517,94,5053.919646
-154.389584,94,5058.773703
-149.463314,93,5063.577702
-179.270437,93,5068.38186
-157.872974,94,5073.236093
-141.030016,94,5078.090149
-150.21478,96,5083.044091
-155.104224,94,5087.964814
-149.581703,95,5092.868948
-189.713064,94,5097.723191
-183.537085,93,5102.527065
-149.53995,94,5107.381341
-179.497259,94,5112.23541
-161.114081,93,5117.039545
-174.095454,94,5121.893603
-143.203225,94,5126.747364
-157.190908,96,5131.701567
-184.708815,93,5136.505509
-156.183113,93,5141.30952
-181.445878,95,5146.213686
-153.460648,95,5151.117792
-151.481434,92,5155.871739
-137.183712,92,5160.625725
-182.548717,93,5165.429792
-168.572589,94,5170.28374
-155.740732,93,5175.087785
-155.051214,95,5179.991947
-176.654276,94,5184.846038
-148.882165,95,5189.750165
-177.992417,96,5194.704274
-165.845827,95,5199.62509
-152.916443,96,5204.579216
-150.68764,94,5209.433274
-160.738029,94,5214.287305
-191.419095,94,5219.141416
-146.900725,96,5224.095536
-149.428353,95,5228.999716
-172.459394,94,5233.853792
-143.228882,95,5238.757968
-166.002189,94,5243.612013
-146.397983,93,5248.416011
-171.281046,93,5253.220293
-146.376137,95,5258.124221
-160.950166,96,5263.07831
-332.7418,114,5268.933427
-160.42189,94,5273.787796
-189.095726,94,5278.641734
-168.397767,94,5283.495431
-153.077676,96,5288.449755
-164.563948,95,5293.337387
-136.913674,95,5298.241424
-136.08964,93,5303.045289
-163.828598,94,5307.899243
