#{"t_start": 1768339536.3845134, "env_id": "None"}
r,l,t
-250.141263,95,2643.462529
-176.222426,90,2645.904478
-169.255895,95,2648.474254
-195.297166,95,2651.052874
-202.388419,98,2653.70733
-163.002409,93,2656.226216
-197.469424,96,2658.820217
-208.714051,95,2661.390059
-169.393862,96,2663.982482
-191.333267,89,2666.391604
-225.903672,97,2669.01066
-151.263044,89,2671.427778
-134.280301,87,2673.783711
-192.022146,99,2676.458686
-193.709121,98,2679.139915
-195.79369,103,2681.92891
-217.584387,97,2684.552728
-201.423958,99,2687.227964
-183.005998,101,2691.380662
-214.980745,97,2693.992183
-177.558638,94,2696.526182
-166.979134,94,2699.050816
-173.130824,91,2701.501704
-152.466506,91,2703.946759
-162.721263,95,2706.50133
-173.8187,91,2708.947733
-209.002302,93,2711.449171
-203.43208,91,2713.894966
-159.675423,93,2716.397953
-179.407429,97,2719.006081
-184.21203,91,2721.456676
-177.446423,93,2723.956388
-173.792584,98,2726.589984
-200.00665,101,2729.301282
-209.360641,95,2731.854046
-175.318594,93,2734.356097
-168.778789,91,2736.80878
-197.668317,93,2739.310169
-228.205672,97,2741.917856
-168.140009,91,2744.365584
-157.461085,91,2748.262302
-159.733059,95,2750.816699
-146.341192,89,2753.212582
-164.19223,91,2755.665317
-168.306943,89,2758.061527
-143.736452,89,2760.455674
-150.922741,89,2762.850164
-209.216329,95,2765.405855
-163.66303,97,2768.012296
-151.049594,91,2770.462515
-149.83036,87,2772.797969
-146.246166,89,2775.197583
-171.154134,93,2777.701717
-155.99335,91,2780.151201
-175.261223,91,2782.598198
-189.568596,91,2785.051201
-188.422537,89,2787.441987
-173.91858,102,2790.182912
-179.476878,95,2792.737774
-158.988792,95,2795.307362
-154.891128,90,2797.728717
-199.793332,93,2800.234412
-152.722142,93,2804.11872
-164.453763,89,2806.526527
-157.246436,93,2809.033913
-168.172823,91,2811.490946
-210.622427,91,2813.949209
-174.619719,87,2816.304617
-202.579958,91,2818.762498
-164.556191,87,2821.116992
-143.546141,91,2823.572899
-162.107631,93,2826.090693
-174.034103,89,2828.49246
-189.74149,89,2830.901925
-151.697144,93,2833.409509
-152.813973,89,2835.813377
-169.456765,91,2838.272468
-172.099001,91,2840.737169
-132.186068,87,2843.087172
-152.0217,91,2845.544836
-161.245961,93,2848.052637
-149.801583,94,2850.592453
-156.486476,95,2853.155975
-150.096094,95,2855.722697
-134.715992,87,2858.074008
-142.259275,90,2861.947541
-204.885958,95,2864.507534
-158.222763,89,2866.912338
-194.866326,92,2869.393883
-170.807291,95,2871.962556
-164.297833,89,2874.365481
-151.011447,88,2876.744339
-160.740791,93,2879.256776
-159.477087,90,2881.696813
-169.713931,89,2884.098917
-140.454286,89,2886.504205
-145.950521,89,2888.909878
-138.63011,89,2891.314873
-158.970245,89,2893.721223
-150.769927,89,2896.122993
-176.197143,91,2898.581459
-178.527736,94,2901.130124
-137.130357,91,2903.586677
-168.910017,93,2906.102817
-167.164674,89,2908.504761
