#{"t_start": 1767801299.1029978, "env_id": "None"}
r,l,t
-40.063956,103,2335.29997
-43.542883,101,2340.503934
-50.918341,103,2345.808406
-48.625145,102,2351.062784
-43.559938,102,2356.317558
-52.885498,102,2361.571536
-46.221202,100,2366.725965
-46.120209,101,2371.930296
-45.315586,102,2377.168489
-47.971233,102,2382.422724
-54.076222,104,2387.776916
-42.08305,103,2393.081344
-59.632579,103,2398.386014
-57.815596,103,2403.690231
-52.348746,103,2408.994777
-60.810361,103,2414.299186
-55.180686,105,2419.703943
-61.460377,105,2425.108167
-59.438217,104,2430.462781
-48.712387,105,2435.867167
-56.159066,111,2441.571966
-52.648262,103,2446.876577
-54.92211,103,2452.181335
-57.837695,102,2457.435199
-72.24129,108,2462.989996
-41.286478,101,2468.194394
-73.682846,106,2473.64874
-43.430002,101,2478.853108
-38.790393,102,2484.107529
-44.911206,101,2489.311899
-50.782885,101,2494.516391
-47.410491,103,2499.820773
-46.39558,102,2505.075181
-47.63765,103,2510.379603
-55.733329,101,2515.584108
-53.237078,103,2520.888311
-81.383923,110,2526.543025
-44.805517,101,2531.747734
-60.505598,105,2537.151957
-50.127826,102,2542.406433
-57.457559,104,2547.761083
-42.72761,100,2552.915125
-62.419504,105,2558.320088
-44.499906,105,2563.790971
-48.22244,102,2569.045554
-40.646655,103,2574.350175
-42.331317,101,2579.554132
-40.768616,102,2584.808628
-43.817025,105,2590.213507
-41.493327,102,2595.468174
-55.014499,103,2600.772044
-54.351913,106,2606.22693
-50.888002,102,2611.481635
-49.52457,103,2616.785422
-63.181782,106,2622.240011
-64.867919,103,2627.544467
-51.283664,100,2632.69896
-44.385435,106,2638.153319
-50.896257,102,2643.408135
-48.443041,102,2648.662463
-51.891998,104,2654.016652
-43.864047,100,2659.154248
-46.085199,104,2664.509201
-42.909534,103,2669.813178
-44.579695,103,2675.117584
-36.867022,101,2680.322216
-206.726011,113,2686.126803
-69.257011,105,2691.531365
-53.020502,102,2696.769131
-34.566468,101,2701.97417
-36.134905,103,2707.277859
-33.883098,100,2712.432269
-47.194517,100,2717.587544
-39.006753,102,2722.840932
-39.059715,101,2728.045231
-51.850671,101,2733.249635
-217.912941,119,2739.354829
-34.700885,101,2744.55906
-36.420771,100,2749.713425
-75.244172,107,2755.218053
-40.61511,101,2760.422363
-50.814673,99,2765.526745
-53.355623,100,2770.680937
-35.919638,100,2775.835289
-55.713816,102,2781.089965
-52.934686,101,2786.294063
-53.220048,102,2791.548433
-46.732305,103,2796.852895
-50.065786,103,2802.140934
-45.037925,102,2807.395073
-46.65137,101,2812.599483
-39.342764,100,2817.754205
-42.288488,103,2823.058444
-41.669805,102,2828.312824
-41.082153,104,2833.650665
-44.701581,100,2838.805013
-39.628431,101,2844.009398
-52.972555,103,2849.31386
-53.923127,102,2854.568069
-43.030023,102,2859.822648
-37.622447,100,2864.977201
-35.579944,101,2870.165115
-77.109956,110,2875.819003
-37.634647,101,2881.023434
-38.6008,102,2886.278074
-60.421854,102,2891.532483
-50.714328,102,2896.786638
-45.645034,102,2902.040992
-53.019721,102,2907.278754
-44.651862,102,2912.533098
-64.70939,100,2917.687417
-43.147275,103,2922.991987
-62.665372,100,2928.146453
-52.490683,101,2933.350869
-38.959448,100,2938.504941
-46.726223,102,2943.759356
-56.177685,101,2948.964159
-46.374616,101,2954.167956
-43.896988,101,2959.37231
-43.267584,102,2964.626678
-47.39632,100,2969.781095
-53.533098,102,2975.035438
-46.342449,100,2980.190253
-44.989988,100,2985.344105
-62.232921,100,2990.498831
-40.804591,100,2995.652768
-47.774453,101,3000.857049
-42.708656,100,3006.011492
-46.638268,102,3011.26604
-53.80362,100,3016.420362
-52.052225,100,3021.574449
-55.288032,99,3026.678777
-63.84232,101,3031.883161
-53.183676,99,3036.970984
-43.991188,100,3042.125012
-54.622595,102,3047.379352
-54.478706,101,3052.583755
-50.981676,99,3057.688677
-57.814473,100,3062.84232
-53.362075,100,3067.996701
-44.143634,100,3073.150948
-47.806391,100,3078.288873
-51.977563,102,3083.542904
-33.536428,99,3088.647244
-37.263281,101,3093.851876
-62.798909,100,3099.00624
-53.550746,100,3104.143695
-49.53075,99,3109.24777
-58.363384,101,3114.452498
-41.570896,100,3119.606782
-55.801098,100,3124.760756
-37.691525,100,3129.915145
-37.778074,101,3135.119569
-50.535643,99,3140.223719
-47.166377,100,3145.378128
-63.702251,100,3150.532321
-49.477471,100,3155.686994
-50.585179,100,3160.841373
-48.676855,100,3165.995545
-55.016978,100,3171.149941
-65.446871,100,3176.304217
-45.896969,98,3181.358512
-62.554727,100,3186.512703
-58.064206,100,3191.666903
-50.374905,100,3196.82146
-43.038357,100,3201.975857
-59.080845,101,3207.179846
-55.136364,100,3212.334434
-51.500397,100,3217.488651
-53.873405,100,3222.643101
-46.776329,100,3227.780511
-38.864903,101,3232.98524
-55.510595,101,3238.205947
-52.621768,100,3243.360456
-51.031046,100,3248.514522
-52.437149,100,3253.668795
-54.269068,100,3258.823267
-42.693567,101,3264.027415
-53.090043,100,3269.181884
-50.960023,98,3274.235911
-50.292363,99,3279.340202
-37.576014,99,3284.444477
-59.740999,103,3289.749433
-59.290332,105,3295.153521
-51.437439,98,3300.20776
-61.919512,99,3305.312104
-39.843514,101,3310.51657
-43.401767,100,3315.670976
-57.202782,101,3320.87507
-53.613625,100,3326.02945
-59.534618,98,3331.083582
-44.806047,100,3336.238128
-57.349323,98,3341.292461
-55.538856,99,3346.396735
-56.409334,100,3351.551231
-56.63291,99,3356.655306
-47.98278,101,3361.859333
-53.89609,99,3366.963756
-65.073807,99,3372.067858
-57.18192,100,3377.205756
-50.626498,100,3382.360291
-57.294002,99,3387.464352
-54.58287,99,3392.568463
-41.90942,98,3397.622606
-54.288751,100,3402.776961
-52.584422,99,3407.881243
-55.98105,99,3412.985626
-51.189007,98,3418.039916
-53.132127,98,3423.094305
-51.343143,100,3428.248645
-47.768892,99,3433.352613
-46.348531,99,3438.457232
-45.348271,99,3443.561077
-61.192134,101,3448.748682
-46.520553,99,3453.853268
-192.182063,99,3458.957792
-60.081494,100,3464.111652
-62.245693,102,3469.366058
-54.163106,99,3474.470847
-59.529034,101,3479.675045
-56.824084,100,3484.829064
-50.042625,100,3489.983375
-59.588019,101,3495.18761
-56.686592,100,3500.342622
-50.10321,100,3505.496482
-48.635215,98,3510.550553
-54.60169,99,3515.654999
-59.171294,99,3520.759526
-55.413014,100,3525.913535
-57.712986,100,3531.067799
-53.541782,101,3536.272053
-52.420145,99,3541.376632
-56.179117,100,3546.530689
-48.883576,100,3551.685671
-52.176951,99,3556.789613
-54.717277,101,3561.993713
