#{"t_start": 1767839728.4616997, "env_id": "None"}
r,l,t
-181.348883,98,2215.440259
-170.906221,98,2220.494519
-169.942491,98,2225.548729
-200.947235,96,2230.502922
-175.391006,94,2235.356932
-166.748712,96,2240.311273
-173.531115,97,2245.315286
-183.60792,97,2250.319457
-167.5035,96,2255.273674
-177.235691,96,2260.228521
-159.864318,98,2265.282068
-181.936124,94,2270.136109
-166.984953,98,2275.190354
-178.015178,97,2280.194525
-159.970281,98,2285.248769
-174.751186,95,2290.15287
-170.366081,95,2295.05701
-185.441658,97,2300.061165
-170.480355,99,2305.165479
-158.722248,97,2310.16965
-189.015362,97,2315.173868
-155.045069,97,2320.178049
-181.897892,94,2325.032182
-178.282564,95,2329.936279
-180.741335,94,2334.790313
-190.556527,95,2339.694403
-184.322669,96,2344.648821
-188.889645,98,2349.70279
-184.770952,96,2354.65692
-163.916037,95,2359.561027
-180.949541,95,2364.449089
-160.028604,96,2369.402601
-182.786227,95,2374.306773
-163.939589,96,2379.260889
-161.152992,99,2384.365186
-162.443673,95,2389.269324
-176.068851,94,2394.12337
-154.864911,96,2399.077494
-158.97185,95,2403.982088
-171.049748,94,2408.835681
-178.506922,96,2413.789802
-151.017676,94,2418.643869
-159.08158,97,2423.648373
-171.731828,96,2428.602217
-170.281437,94,2433.456436
-173.189123,95,2438.360423
-165.84222,96,2443.314573
-154.049607,95,2448.202041
-166.145589,92,2452.956187
-170.901479,93,2457.760215
-178.68173,95,2462.66417
-155.252464,95,2467.568197
-155.058799,96,2472.522354
-175.929076,95,2477.426485
-148.993393,94,2482.280536
-155.356225,95,2487.184649
-175.525822,97,2492.188813
-173.849347,93,2496.992928
-160.873173,95,2501.896981
-150.866612,97,2506.901157
-151.069358,96,2511.855906
-169.280644,94,2516.709443
-160.453103,96,2521.663648
-170.258084,94,2526.517699
-162.369152,96,2531.471692
-162.672046,94,2536.325757
-160.453965,94,2541.179795
-175.697565,95,2546.083924
-174.536595,95,2550.988068
-157.183944,93,2555.792085
-152.251242,93,2560.596203
-145.36522,95,2565.566995
-161.278993,96,2570.521139
-178.467247,96,2575.475528
-169.002887,92,2580.229337
-151.679784,94,2585.083351
-165.040324,97,2590.088324
-171.509434,95,2594.991663
-167.33969,95,2599.89574
-170.221307,94,2604.74993
-154.622581,96,2609.703922
-179.296709,94,2614.558097
-159.813093,95,2619.462166
-155.033683,94,2624.316386
-157.944092,92,2629.07077
-170.355832,91,2633.774156
-154.587455,96,2638.728246
-160.85036,97,2643.73249
-174.650103,96,2648.686671
-174.462712,95,2653.59079
-159.51526,95,2658.494878
-166.983046,93,2663.298936
-155.18846,96,2668.253076
-155.860183,96,2673.20724
-154.208172,93,2678.011376
-153.556233,94,2682.865312
-166.611739,94,2687.719597
-156.063226,95,2692.623657
-180.95864,94,2697.477855
-166.856012,95,2702.381761
-140.64449,94,2707.235821
-180.917008,94,2712.089787
-155.249742,93,2716.8939
-227.084192,96,2721.848186
-166.141821,96,2726.80236
-202.299603,96,2731.756333
-155.230998,96,2736.71056
-163.079379,95,2741.614627
-152.78922,95,2746.518749
-191.202462,94,2751.372833
-169.434027,94,2756.226895
-135.754433,94,2761.080862
-173.622507,96,2766.035047
-155.163048,94,2770.889357
-139.268605,94,2775.743561
-279.477406,121,2781.931669
-146.831866,93,2786.735837
-148.062822,94,2791.589773
-147.566461,95,2796.494167
-161.372661,95,2801.398007
-147.647127,95,2806.302125
-161.620572,95,2811.206184
-150.891975,93,2816.01024
-166.944575,94,2820.864288
-141.395693,93,2825.668574
-155.594835,94,2830.522702
-165.834417,93,2835.326447
-154.250288,95,2840.230524
-192.99124,98,2845.284772
-147.24007,94,2850.138858
-185.908698,97,2855.143058
-155.04013,96,2860.097201
-151.223121,94,2864.95133
-157.590723,96,2869.905366
-163.248983,94,2874.759458
-341.753086,121,2880.964756
-146.546715,94,2885.818745
-160.09995,95,2890.722929
-169.920916,94,2895.576926
-166.970944,93,2900.38097
-172.855226,94,2905.235041
-156.673405,95,2910.139113
-149.465512,95,2915.043237
-335.986671,119,2921.148352
-158.57065,94,2926.002412
-152.625953,97,2931.006606
-174.201305,96,2935.960755
-153.202037,96,2940.914977
-189.89444,95,2945.819055
-138.184624,96,2950.773283
-156.460984,96,2955.727568
-153.819203,95,2960.631351
-142.281058,94,2965.485434
-156.256282,95,2970.389558
-163.837514,96,2975.327029
-172.503346,97,2980.331294
-171.528958,95,2985.235309
-155.567634,95,2990.139442
-153.178478,95,2995.043853
-140.475397,95,2999.947735
-173.377786,94,3004.801779
-188.162141,94,3009.655923
-140.505483,94,3014.50994
-154.97436,96,3019.464113
-156.056018,97,3024.468315
-393.870638,103,3029.772814
-255.151879,98,3034.827074
-154.656139,94,3039.681041
-171.753239,95,3044.585588
-149.389134,96,3049.539315
-187.793595,97,3054.543538
-173.453062,94,3059.397588
-151.312102,95,3064.301695
-186.059246,94,3069.155763
-160.614471,97,3074.160015
-147.043476,97,3079.164158
-189.320917,97,3084.168706
-173.383825,94,3089.022416
-167.798759,94,3093.876449
-163.979912,97,3098.880666
-187.341609,94,3103.734708
-167.650952,95,3108.638833
-150.185833,95,3113.543498
-159.206433,97,3118.547432
-177.902209,95,3123.451286
-155.795877,95,3128.3555
-163.302285,95,3133.259457
-175.026629,95,3138.163552
-164.41689,95,3143.067699
-161.618076,94,3147.921776
-137.005052,96,3152.876168
-166.924298,96,3157.830114
-159.507319,95,3162.734847
-174.492394,96,3167.688402
-141.806261,97,3172.692569
-156.036559,95,3177.596713
-167.677169,96,3182.551374
-152.063806,94,3187.404876
-159.668665,95,3192.308976
-135.895111,93,3197.112983
-184.162659,97,3202.117198
-194.342393,98,3207.171693
-158.779468,95,3212.075589
-155.866609,96,3217.029674
-154.354465,95,3221.933852
-150.01825,97,3226.9381
-146.420316,96,3231.892256
-149.922856,95,3236.796383
-139.460783,96,3241.750734
-156.102409,96,3246.704551
-158.176313,95,3251.608685
-164.064784,94,3256.462805
-167.894713,93,3261.266838
-158.269865,95,3266.171186
-147.062826,97,3271.175095
-155.121542,95,3276.079458
-137.74767,94,3280.93388
-143.213903,98,3285.987508
-159.547726,96,3290.94173
-150.365926,100,3296.096244
-153.349813,95,3301.000087
-167.380371,95,3305.904197
-154.349578,94,3310.75828
-145.251796,97,3315.762614
-162.7791,96,3320.716601
-151.126398,95,3325.620979
-157.816446,97,3330.625272
-166.978699,98,3335.679263
-165.694794,97,3340.684163
-170.39056,95,3345.587707
-160.263506,94,3350.441978
-154.581554,97,3355.446094
-167.953234,95,3360.349832
-165.954745,94,3365.203892
-140.178733,96,3370.158075
-145.999903,98,3375.212282
-139.395225,96,3380.166847
-142.652899,95,3385.070601
-133.691216,94,3389.924599
-169.657888,94,3394.778682
-168.464562,95,3399.684038
-150.569901,96,3404.636861
-155.507984,94,3409.491048
-160.937345,95,3414.39512
-170.562894,95,3419.299237
-147.24198,93,3424.103255
-157.633205,95,3429.007387
-159.711888,96,3433.96154
-169.66143,95,3438.865947
-135.521425,95,3443.770074
-154.55042,94,3448.623816
-140.46984,94,3453.477889
-136.849295,94,3458.331944
-166.883947,95,3463.236048
-138.221017,95,3468.140149
-160.109152,94,3472.994359
-153.105158,94,3477.848308
-140.455716,93,3482.652335
-137.032182,95,3487.556491
-196.616961,102,3492.811121
-182.631371,95,3497.71506
-170.465033,92,3502.469099
-152.46853,93,3507.273042
-158.577997,93,3512.077077
-142.318456,97,3517.08158
-151.435752,94,3521.935344
-164.444689,94,3526.789508
-144.966772,93,3531.593463
-174.349155,94,3536.447487
-161.947796,93,3541.251533
-163.961133,94,3546.105631
-168.845843,93,3550.909653
-147.07291,93,3555.714067
-155.930874,94,3560.567878
-194.304414,101,3565.772014
-164.969161,94,3570.626099
-146.104978,95,3575.530207
-139.934276,92,3580.284165
-145.379408,95,3585.188292
-171.264435,96,3590.142552
-134.653406,94,3594.99659
-132.738558,94,3599.850582
-135.927092,94,3604.688054
-137.685363,94,3609.541992
-141.127188,93,3614.346106
-160.678129,93,3619.150109
-182.029046,96,3624.10425
-158.350867,92,3628.858236
-134.298565,93,3633.662261
-150.680997,94,3638.516301
-167.275985,92,3643.270332
-152.340254,95,3648.174479
-166.703564,93,3652.978469
-149.063577,94,3657.832501
-197.009342,96,3662.786637
-161.889955,92,3667.523952
-161.387419,94,3672.37811
-153.557083,94,3677.232097
-152.320616,93,3682.036105
-147.627947,93,3686.840147
-193.485879,98,3691.894476
